Frame	pos_x/um	pos_y/um	precision/nm	PSF/nm
644.0	10.9062	14.509799999999998	14.1	125.8
644.0	27.6211	17.5812	14.3	123.3
644.0	20.995900000000002	5.860399999999999	9.8	119.4
645.0	10.7778	14.55	22.8	125.9
645.0	13.7621	26.5559	18.3	130.3
647.0	4.8469	20.1614	22.9	121.5
648.0	19.843400000000003	21.7129	10.9	125.8
649.0	27.4441	16.7598	14.7	110.9
651.0	22.7134	22.8666	17.9	132.5
651.0	11.5084	27.8167	17.2	147.4
651.0	14.2799	4.382	12.5	136.9
651.0	10.6149	17.929299999999998	11.1	131.7
651.0	21.027	23.9542	9.2	115.8
652.0	22.719900000000003	22.9227	9.8	118.3
654.0	28.9795	13.8334	9.1	139.1
655.0	25.713900000000002	9.433	12.3	133.5
655.0	20.138	24.883	9.3	127.6
656.0	25.8884	17.9012	24.5	140.5
656.0	6.8566	16.8715	12.6	139.0
656.0	22.6435	23.1471	11.6	131.2
657.0	20.1092	13.637799999999999	16.3	126.4
657.0	1.7529000000000001	22.3296	13.0	128.4
657.0	25.8759	17.8183	8.9	127.3
660.0	11.370299999999999	16.125	12.0	137.0
660.0	13.681899999999999	11.6494	10.6	143.5
660.0	21.0652	28.020799999999998	7.7	119.6
661.0	22.7074	22.9492	12.8	141.6
662.0	13.793700000000001	26.9589	15.0	146.4
662.0	4.5617	25.624299999999998	13.2	128.1
663.0	11.8738	28.0876	10.1	123.8
663.0	10.6721	13.6691	11.8	143.1
663.0	12.7681	12.742299999999998	10.2	131.2
664.0	5.002800000000001	29.421200000000002	8.4	123.4
664.0	22.7852	22.6325	9.1	132.2
665.0	12.1277	13.460700000000001	16.8	108.7
667.0	5.3931000000000004	20.6755	14.8	112.3
667.0	12.8934	19.6391	18.4	139.8
668.0	17.8478	25.002	14.5	124.8
669.0	23.307	9.399299999999998	7.0	117.5
669.0	22.904	22.4344	7.4	134.3
670.0	23.4123	9.541	10.0	122.1
670.0	22.9178	22.523799999999998	10.5	144.5
671.0	14.0238	25.0306	28.6	109.1
672.0	29.5383	16.3724	8.0	115.7
673.0	28.4893	17.249	17.4	126.5
676.0	12.1927	29.5587	16.5	137.6
676.0	9.2392	2.5362	10.7	107.6
677.0	11.158299999999999	16.768	17.1	138.3
677.0	9.2844	2.5132	10.7	126.9
677.0	19.3678	15.0575	13.6	139.1
678.0	8.644200000000001	23.076	18.7	113.3
678.0	9.2709	2.578	10.9	113.3
680.0	12.8094	20.5817	15.2	130.1
680.0	10.5097	9.9685	17.1	119.2
682.0	20.5093	27.1675	14.0	109.5
683.0	1.0693	19.278299999999998	9.0	134.8
684.0	15.0566	21.7434	15.7	140.7
684.0	25.028299999999998	13.4815	9.2	128.2
684.0	12.3843	14.893799999999999	7.3	125.5
686.0	27.4943	12.735299999999999	16.1	164.7
687.0	18.684900000000003	25.5993	7.2	135.2
688.0	31.4955	14.4282	16.0	135.3
688.0	20.702900000000003	27.9336	10.4	129.7
690.0	5.074	17.5505	17.6	142.2
690.0	1.6038	7.237	12.3	134.0
691.0	1.642	7.2904	10.2	130.6
692.0	13.415799999999999	9.329600000000001	21.1	138.8
693.0	11.3929	12.9704	16.6	111.7
694.0	7.3658	16.7441	11.6	114.0
697.0	0.6802999999999999	14.0525	12.7	102.9
697.0	30.9227	14.011899999999999	11.0	128.8
698.0	30.979200000000002	14.0933	17.5	135.4
698.0	23.803	13.8002	11.9	120.4
700.0	7.711600000000001	19.6558	23.5	122.4
700.0	8.6479	15.9391	12.8	126.1
701.0	6.2358	4.0537	12.9	133.9
701.0	11.010200000000001	2.5856	16.2	120.7
701.0	12.1437	14.9293	19.6	95.1
701.0	1.3589	15.801	10.4	122.7
701.0	4.5908999999999995	16.7915	8.7	140.0
701.0	10.890600000000001	16.6654	10.4	130.6
702.0	16.6102	6.238	20.1	104.2
702.0	22.7626	22.966900000000003	21.4	186.9
702.0	12.1614	14.937299999999999	19.4	109.0
703.0	11.642	14.1287	18.4	114.2
703.0	16.650299999999998	6.2161	12.8	115.4
703.0	13.324	13.0991	19.3	108.9
705.0	13.3656	9.129299999999999	18.8	181.9
706.0	12.9651	9.411100000000001	17.4	180.8
707.0	19.9765	3.8341	13.7	155.8
707.0	6.9811000000000005	22.7985	8.5	132.4
708.0	1.8725999999999998	22.3444	13.3	133.3
709.0	11.4368	15.2189	21.4	171.1
709.0	22.621299999999998	23.0128	17.8	123.4
710.0	17.4331	11.9922	7.6	150.8
711.0	14.6645	22.0975	18.7	134.1
711.0	22.7671	22.551299999999998	9.3	146.2
713.0	4.4725	17.722099999999998	13.4	107.9
714.0	9.4825	22.8935	10.2	130.8
714.0	4.4113999999999995	17.722	10.0	118.6
717.0	22.1197	5.6228	12.2	135.6
717.0	22.616	22.9054	8.2	115.8
718.0	26.9131	20.774	19.3	121.1
719.0	14.4544	28.8903	15.6	129.7
719.0	5.7938	4.8315	11.8	105.8
719.0	12.2466	28.805400000000002	10.7	163.8
720.0	14.272200000000002	8.4992	23.0	182.5
721.0	5.6004	4.6686000000000005	13.6	148.6
721.0	22.6791	22.7137	13.7	147.5
722.0	9.6648	14.4525	20.6	124.6
722.0	5.554399999999999	4.7016	8.6	126.4
723.0	22.651400000000002	22.8225	17.1	169.5
723.0	5.477600000000001	4.9029	11.5	130.3
723.0	13.3309	9.1389	13.1	158.2
723.0	10.084299999999999	26.190900000000003	10.3	138.5
724.0	5.417800000000001	4.8902	12.3	116.4
725.0	19.5912	26.643099999999997	12.4	116.6
726.0	22.72	22.8707	15.8	169.1
727.0	13.476899999999999	9.4229	18.0	173.9
729.0	5.8809	14.8934	10.0	148.0
730.0	5.8383	14.9094	18.0	135.9
731.0	12.9854	9.5504	14.4	131.3
732.0	22.5338	22.54	11.7	142.6
732.0	7.5645	17.465	12.0	137.4
733.0	24.761	15.4369	10.9	148.6
733.0	12.8866	27.4488	10.5	125.9
733.0	14.5606	13.7569	7.7	121.7
737.0	21.863599999999998	13.0634	9.2	130.8
739.0	10.5592	12.536700000000002	15.9	150.5
743.0	22.4396	22.8652	22.4	104.3
743.0	10.6078	14.693200000000001	18.5	124.8
744.0	3.4962	15.9176	17.2	134.0
745.0	9.5379	16.6575	12.5	123.8
747.0	11.2631	12.535200000000001	21.7	108.9
747.0	16.9561	28.1591	10.6	120.1
748.0	22.612299999999998	22.7471	10.6	140.6
749.0	16.490599999999997	11.019	14.6	120.7
750.0	19.546	26.4378	15.3	118.7
750.0	11.189200000000001	11.0675	11.6	142.5
751.0	6.3531	14.8627	16.8	125.8
752.0	22.7835	12.5332	15.7	150.6
753.0	13.4122	9.229700000000001	14.0	155.8
754.0	19.187	24.709400000000002	16.1	128.9
754.0	22.0932	26.550900000000002	7.8	127.1
757.0	22.8982	11.0223	22.5	182.7
757.0	29.841099999999997	13.863700000000001	14.7	138.0
758.0	11.2121	7.407	12.2	138.2
758.0	9.8173	31.6519	9.8	148.0
761.0	10.7835	7.5023	8.4	109.9
762.0	10.171	4.1141000000000005	11.5	128.3
763.0	22.7345	22.9315	12.4	141.2
764.0	29.4503	16.1523	16.3	156.9
764.0	10.0281	20.977	19.7	156.2
764.0	6.2561	15.0866	7.2	116.2
768.0	8.0593	3.4852	19.7	115.0
769.0	27.8644	14.5271	23.4	139.3
769.0	31.4286	9.8589	12.9	140.3
770.0	31.401400000000002	9.964799999999999	16.3	120.7
772.0	22.57	23.1118	13.0	163.9
772.0	16.864099999999997	16.0395	10.2	122.0
773.0	8.0916	3.512	9.9	105.6
774.0	18.0409	8.9876	18.9	120.1
774.0	5.1808000000000005	18.3828	11.1	139.0
774.0	6.7408	16.845	12.6	118.8
776.0	6.1242	13.3482	12.2	144.2
776.0	12.758299999999998	9.0256	10.4	118.4
777.0	22.757900000000003	22.6576	20.7	159.4
777.0	10.3241	12.4472	12.8	129.1
779.0	16.964299999999998	25.8273	10.1	132.6
781.0	6.9955	16.1742	19.5	120.5
782.0	25.1854	16.7344	17.7	156.2
783.0	12.4914	15.6995	19.6	130.3
783.0	13.3775	13.309	15.8	145.4
783.0	20.3379	29.032	16.8	152.1
783.0	8.9747	22.4449	10.7	123.7
784.0	22.8388	22.6421	21.8	133.7
784.0	16.3767	22.2499	9.9	139.5
785.0	16.4463	22.3167	17.6	127.2
786.0	6.9116	31.6738	10.1	120.7
787.0	14.5822	12.0427	21.1	155.9
788.0	9.312700000000001	26.9053	9.9	134.4
788.0	14.381200000000002	7.0608	17.1	97.2
789.0	15.5556	27.0864	10.3	121.6
793.0	12.3787	13.9173	17.0	132.4
793.0	10.7693	22.5639	16.1	114.7
794.0	25.4403	16.4614	11.8	130.9
794.0	20.332099999999997	28.874299999999998	12.7	104.8
795.0	20.3232	3.8981	14.9	121.8
797.0	20.313599999999997	16.2804	13.7	146.0
797.0	10.9822	22.3304	12.7	134.4
797.0	12.5416	15.956	11.1	123.3
798.0	14.2458	27.4782	15.9	124.3
798.0	16.7939	8.0	7.6	127.8
801.0	11.7349	14.6238	12.5	123.6
801.0	14.141	7.3661	11.4	142.6
801.0	11.6928	3.4359	8.8	121.6
801.0	18.160400000000003	28.1973	12.7	145.1
801.0	17.614099999999997	8.832799999999999	8.8	123.8
802.0	11.8309	9.2281	21.6	127.5
802.0	17.9939	28.241400000000002	13.1	140.7
802.0	17.31	24.9798	11.7	115.5
803.0	19.9324	26.4361	11.1	129.5
804.0	10.963799999999999	2.9757	15.1	125.7
804.0	11.7996	14.653	17.9	140.6
805.0	20.259	26.7761	9.0	120.6
806.0	26.7995	17.6827	26.8	120.6
807.0	1.9267999999999998	31.294400000000003	9.5	143.5
808.0	11.6797	3.4577	13.7	134.6
808.0	2.2528	31.1865	9.1	148.3
810.0	29.923599999999997	16.6496	12.1	131.0
810.0	2.4816	30.7898	7.7	143.7
811.0	1.4207	20.719900000000003	15.3	128.7
811.0	2.5225	30.7181	18.7	138.7
811.0	4.8868	22.6892	11.6	131.1
812.0	2.6681999999999997	30.123099999999997	9.1	152.8
813.0	20.0757	27.1997	15.3	120.3
813.0	2.5425999999999997	30.4448	10.7	126.7
814.0	2.4901	30.3637	10.3	133.5
816.0	27.0263	13.146600000000001	13.9	136.4
817.0	10.7341	14.7585	14.4	147.5
818.0	14.0446	25.7948	18.6	130.4
818.0	13.4616	9.1132	14.8	175.1
819.0	2.2258	16.703599999999998	10.2	143.7
819.0	22.5738	23.0149	11.3	119.6
821.0	11.7499	13.3602	15.4	118.8
822.0	10.8669	22.6653	15.0	110.5
822.0	21.3756	8.572	11.5	130.9
823.0	7.0482	31.6806	17.0	120.7
823.0	13.915799999999999	14.0383	13.5	135.4
823.0	21.955099999999998	4.530399999999999	12.1	101.5
823.0	11.4282	10.7769	12.9	160.6
824.0	21.966099999999997	4.505	11.4	117.5
825.0	9.3013	4.1137	9.0	141.8
826.0	9.100100000000001	4.089300000000001	11.2	158.3
827.0	25.315	16.444	14.1	141.1
828.0	9.2126	4.185899999999999	9.1	141.3
829.0	1.3817000000000002	18.209799999999998	13.7	135.3
830.0	4.1932	21.6185	9.3	127.6
832.0	13.3376	8.8758	13.6	127.3
833.0	22.6535	23.0556	20.0	97.9
834.0	28.6757	14.655100000000001	16.3	121.8
834.0	13.687299999999999	5.2409	14.6	129.6
837.0	1.7672	26.835	15.9	135.1
839.0	3.6906	16.8439	12.5	146.4
840.0	9.4729	20.9053	11.7	144.9
842.0	25.390900000000002	16.8175	9.5	152.2
844.0	9.6292	30.1661	11.5	116.2
845.0	27.0426	11.9758	16.5	143.5
845.0	14.028799999999999	6.9247	11.1	116.2
846.0	12.2486	20.9663	13.8	123.0
846.0	23.6165	7.167800000000001	9.6	112.1
847.0	5.0567	31.1203	19.1	149.9
847.0	25.363400000000002	16.6338	18.5	185.8
848.0	5.8209	29.777099999999997	12.5	124.7
848.0	5.0491	31.140700000000002	17.1	143.2
848.0	22.732400000000002	22.9365	11.8	127.8
849.0	23.016299999999998	22.6373	14.9	109.0
849.0	16.827	29.448900000000002	8.1	125.7
850.0	24.9627	19.6857	10.6	120.6
851.0	20.3053	11.915	11.8	131.2
851.0	21.007099999999998	15.9451	11.7	116.9
852.0	24.28	6.9716000000000005	24.3	179.1
853.0	26.1629	12.7066	24.0	119.9
855.0	7.5956	14.956100000000001	15.7	115.5
856.0	5.9233	24.0244	14.0	131.2
856.0	14.681899999999999	29.4678	13.9	120.3
857.0	17.875799999999998	13.016399999999999	25.5	101.8
857.0	7.645899999999999	24.8922	13.2	136.7
857.0	5.7522	8.9065	16.7	129.4
858.0	5.7528999999999995	8.8312	11.2	111.6
859.0	12.2786	8.417399999999999	24.7	148.4
860.0	9.842600000000001	6.774	13.1	139.1
862.0	12.5018	12.9049	15.8	103.3
863.0	13.44	9.2136	15.4	155.1
863.0	14.0767	14.6575	10.8	122.5
864.0	10.856200000000001	8.7574	11.0	128.5
866.0	22.6785	21.233400000000003	16.5	125.9
867.0	7.6262	25.8839	10.6	125.5
867.0	0.632	28.252200000000002	7.4	135.6
868.0	10.6432	13.6236	12.1	123.1
870.0	13.8454	14.132	10.0	125.9
871.0	13.4151	9.356200000000001	15.2	155.4
871.0	6.9353	16.4168	18.5	144.1
873.0	25.854400000000002	8.1665	17.2	114.0
876.0	9.0196	22.052400000000002	16.8	131.4
880.0	10.223	9.2646	9.5	120.1
881.0	22.2245	4.7465	13.6	129.3
881.0	1.6422999999999999	23.8323	14.3	121.0
881.0	11.1042	14.5326	13.1	135.1
882.0	10.631200000000002	13.6403	8.5	111.7
883.0	11.0792	14.5507	21.6	132.1
883.0	22.1278	4.7078	14.2	117.2
884.0	25.528299999999998	16.818	12.8	119.4
885.0	14.270100000000001	8.6024	14.3	171.6
885.0	14.4077	5.0756000000000006	11.8	121.0
886.0	8.725	23.5667	12.0	127.2
886.0	4.8733	16.3137	12.2	153.7
886.0	6.9208	19.6584	11.8	133.5
887.0	11.122399999999999	14.5344	18.5	111.2
888.0	13.6394	13.397	18.2	120.2
889.0	12.5504	13.6752	17.4	105.2
890.0	25.4878	16.7897	21.6	138.0
890.0	13.3643	13.829799999999999	16.9	116.4
890.0	20.2819	22.7506	9.6	128.8
891.0	20.282	29.092299999999998	17.4	127.4
891.0	25.2592	16.7546	18.3	158.8
891.0	5.3178	18.178900000000002	12.2	146.5
893.0	4.2415	31.1851	10.7	141.8
894.0	1.2239	31.6891	17.4	124.8
894.0	4.3808	31.022599999999997	13.2	136.7
894.0	3.7356	22.8995	14.2	147.6
895.0	5.5001999999999995	18.8934	16.9	123.4
895.0	3.6215	22.6348	13.8	135.9
895.0	12.616	13.6852	11.3	164.2
895.0	8.2307	24.2454	10.5	127.5
896.0	19.1876	21.491799999999998	16.1	111.3
896.0	1.1562999999999999	23.6558	14.5	155.9
898.0	12.828899999999999	14.164100000000001	17.1	135.7
898.0	11.337	15.327399999999999	15.1	111.9
898.0	10.0326	18.3451	17.6	110.3
899.0	25.4626	16.5665	13.9	167.3
899.0	11.4024	8.4594	13.4	117.9
899.0	22.077099999999998	25.835	16.3	118.5
900.0	17.0783	5.1129	8.6	138.2
901.0	11.317200000000001	13.4145	17.5	134.6
901.0	30.9067	16.547400000000003	10.3	140.1
903.0	16.734299999999998	4.3143	16.2	131.8
904.0	13.525	12.3288	24.0	155.0
904.0	6.1703	14.535200000000001	16.1	107.3
905.0	2.6527	17.5533	9.9	129.6
905.0	10.0558	18.328400000000002	9.4	112.1
906.0	13.4951	12.3941	14.3	136.6
907.0	21.6952	22.2484	34.9	138.1
910.0	4.1278999999999995	3.5347	12.0	118.0
910.0	15.6332	15.79	12.6	133.8
912.0	15.300600000000001	9.1694	14.2	178.0
913.0	2.9664	31.5608	17.8	136.9
915.0	11.7651	13.1244	18.9	114.4
915.0	15.1473	13.8074	10.1	124.9
916.0	14.1435	13.1195	17.8	109.3
918.0	13.2499	12.9801	17.4	83.2
919.0	13.228200000000001	12.986600000000001	14.3	117.3
922.0	0.36110000000000003	20.781299999999998	11.0	164.4
922.0	14.614600000000001	3.692	15.7	113.6
923.0	8.891399999999999	25.447599999999998	17.1	140.0
923.0	20.1405	23.5765	13.6	144.0
924.0	20.1549	23.605900000000002	13.5	135.8
924.0	2.4699	17.9864	9.1	124.7
925.0	25.3328	16.4773	13.6	152.5
926.0	17.4945	25.6606	12.9	129.3
927.0	30.415599999999998	12.2136	9.7	125.7
928.0	30.434900000000003	12.2243	10.3	137.0
929.0	18.4997	15.376100000000001	15.1	112.2
929.0	4.788399999999999	24.6148	8.5	114.9
930.0	7.055	20.516299999999998	15.3	109.4
930.0	17.8801	25.571099999999998	8.0	126.4
932.0	9.118	4.6857	13.1	139.4
932.0	31.454900000000002	9.475100000000001	12.0	162.4
935.0	13.0213	9.1972	13.2	110.5
938.0	11.3171	14.5387	9.4	130.9
939.0	22.7885	22.9665	26.6	146.5
941.0	20.2524	2.8738	10.1	133.6
941.0	18.434	2.9046999999999996	9.5	120.3
942.0	20.5254	2.8903000000000003	24.0	158.3
942.0	0.8593	20.8514	11.3	123.9
943.0	20.7213	2.8495	14.7	128.8
943.0	20.8034	29.1011	16.3	112.0
943.0	0.8056	21.0185	10.7	133.5
944.0	31.3831	12.5746	8.3	110.5
945.0	18.4049	2.8602	10.9	118.0
948.0	11.4858	13.9841	18.4	124.1
949.0	19.6341	25.894	21.2	111.1
949.0	23.716	6.893800000000001	13.6	106.2
949.0	25.0118	15.8545	8.2	130.4
950.0	14.2086	11.9197	14.2	134.9
950.0	12.2241	13.8772	7.3	129.8
951.0	22.762900000000002	22.9558	14.6	142.8
951.0	23.6444	9.9565	21.7	105.2
952.0	31.3767	12.6158	23.5	125.7
952.0	13.473700000000001	9.203299999999999	10.6	150.9
952.0	19.6259	27.872700000000002	10.5	105.3
953.0	19.6278	27.8966	13.1	111.7
954.0	16.931099999999997	9.921899999999999	15.5	129.2
954.0	19.8906	25.8317	12.5	114.8
954.0	6.8422	16.8492	14.2	130.5
954.0	19.644599999999997	27.887	10.1	117.6
955.0	6.832	16.8674	14.9	131.6
955.0	13.441799999999999	7.887899999999999	15.3	167.8
955.0	12.7341	27.705	11.4	114.6
955.0	19.6448	27.919	7.7	131.3
955.0	18.5379	10.9995	9.5	129.3
956.0	9.0271	25.285	13.6	122.3
956.0	6.8478	16.811700000000002	13.9	137.0
956.0	1.9716	7.6251999999999995	10.5	121.8
957.0	8.1914	16.524900000000002	14.9	116.2
957.0	5.2112	26.8305	10.7	145.7
957.0	17.1455	10.670200000000001	12.4	118.7
958.0	5.2437	26.9681	11.1	148.9
959.0	5.1726	26.853	10.8	148.4
960.0	10.7183	9.090399999999999	14.9	138.0
960.0	5.1101	26.739	12.4	141.7
960.0	4.6048	16.9976	9.0	133.1
960.0	16.4099	18.3277	8.2	133.6
960.0	17.4405	26.218400000000003	9.0	126.9
961.0	16.4016	17.970599999999997	20.3	167.9
961.0	4.6882	16.8691	11.8	121.9
961.0	10.3815	25.270400000000002	11.8	135.4
961.0	5.0616	26.831	8.9	133.0
963.0	20.234	27.2544	11.7	129.7
964.0	10.0384	18.3583	12.0	125.0
964.0	14.491700000000002	3.5862	12.0	133.3
965.0	9.998299999999999	18.2331	18.0	126.5
965.0	17.7314	26.1055	20.0	130.4
969.0	2.1726	5.160699999999999	14.0	108.8
969.0	11.760299999999999	11.7469	21.4	145.9
969.0	1.5919	7.172	9.5	129.0
970.0	2.1241	5.1993	11.7	121.1
970.0	20.2821	5.1626	14.5	159.4
971.0	2.1536	5.2127	11.3	116.1
971.0	22.656	22.5288	14.8	139.1
971.0	11.568100000000001	8.5805	12.5	119.1
972.0	10.3566	13.199200000000001	13.9	160.1
972.0	11.808399999999999	12.751100000000001	10.7	139.4
972.0	10.4845	14.0546	10.5	140.8
973.0	2.186	5.139600000000001	11.7	127.1
974.0	10.386	13.1967	14.4	173.2
974.0	2.1964	5.1149	10.7	114.8
975.0	11.6522	8.734200000000001	13.6	138.7
975.0	24.0338	6.5848	12.1	115.8
976.0	14.0033	6.7543999999999995	15.0	126.7
976.0	20.5063	6.0441	19.5	121.1
976.0	14.3836	3.5707	16.4	110.4
976.0	2.8483	14.8705	15.6	115.8
976.0	6.4938	16.9114	12.6	139.4
977.0	13.9915	6.7907	15.4	132.8
977.0	2.8729	14.8721	15.5	91.0
978.0	13.9755	6.8018	9.2	128.5
978.0	1.6565999999999999	26.121599999999997	9.7	135.3
979.0	12.242	8.502600000000001	14.5	122.6
980.0	18.9015	3.436	10.0	132.2
981.0	11.576	8.562899999999999	17.1	138.2
981.0	12.7501	10.347700000000001	12.0	162.3
981.0	24.3179	5.4746999999999995	17.4	139.3
986.0	10.929799999999998	13.7551	11.3	124.2
986.0	14.2642	7.6389	12.2	131.4
989.0	12.8719	8.934	7.8	127.3
990.0	12.1313	14.047600000000001	22.0	128.8
991.0	23.0069	19.886400000000002	7.7	146.1
992.0	11.2094	12.51	17.2	104.7
992.0	24.115099999999998	5.9738	14.6	145.7
993.0	10.770700000000001	10.3741	16.0	151.8
993.0	7.3226	3.7443	14.3	150.7
994.0	20.4493	11.6386	13.0	122.9
994.0	8.3034	15.1132	9.9	126.6
994.0	20.4277	28.0472	8.2	118.6
995.0	25.3558	16.4173	11.4	127.8
996.0	2.9036	21.1142	13.1	136.5
998.0	12.67	13.2054	25.2	151.1
998.0	10.0435	30.2263	17.0	158.3
998.0	19.0745	24.6346	13.8	129.6
999.0	12.3217	26.3021	27.5	92.0
999.0	18.8737	3.7641999999999998	15.2	116.5
999.0	9.8275	30.183	16.6	134.1
1000.0	18.9133	3.9837	9.7	139.0
1002.0	18.687	4.3581	9.5	128.6
1002.0	13.975100000000001	10.065	12.4	127.7
1003.0	18.683	4.3382	13.7	128.5
1004.0	24.7883	11.1219	12.2	143.6
1004.0	9.291799999999999	4.1066	16.1	152.1
1004.0	4.6053999999999995	22.5055	8.1	120.8
1004.0	14.138	10.524	10.7	138.4
1005.0	9.3152	4.2036999999999995	9.6	146.1
1006.0	12.4662	9.851299999999998	10.9	134.6
1009.0	2.5808	22.1393	15.0	148.8
1009.0	4.0899	19.488599999999998	11.7	130.2
1010.0	13.866299999999999	14.674100000000001	21.4	138.7
1011.0	22.7007	22.9482	10.2	130.6
1015.0	26.9955	18.4488	15.2	148.1
1017.0	13.1848	11.7331	15.1	123.0
1020.0	14.216899999999999	5.3888	12.3	126.7
1020.0	17.801	25.7822	7.7	113.6
1021.0	24.945	12.929200000000002	15.3	124.2
1021.0	10.8427	13.9119	22.5	102.4
1022.0	16.6799	27.0933	15.8	149.6
1023.0	11.3211	9.2537	18.7	117.0
1025.0	12.4065	9.7073	14.3	142.2
1025.0	8.102	24.197	8.7	132.5
1026.0	24.0898	11.7053	22.0	165.2
1026.0	7.009399999999999	31.638	18.4	114.0
1027.0	12.3628	8.319600000000001	14.2	174.3
1028.0	24.1585	14.1464	12.3	163.5
1028.0	3.9169	21.3987	11.6	126.2
1030.0	22.9113	21.6855	18.9	138.9
1030.0	22.5728	22.6038	16.3	154.4
1030.0	8.921700000000001	2.7416	9.0	148.8
1031.0	9.0432	2.958	11.2	160.0
1031.0	23.583599999999997	19.8948	13.0	139.2
1032.0	24.697	6.2094	13.2	116.9
1033.0	23.6023	19.9213	14.5	127.8
1034.0	24.7553	6.1778	17.1	164.5
1034.0	22.8942	9.9511	11.1	136.5
1034.0	10.3876	29.7772	11.9	123.2
1038.0	25.3364	16.7374	14.3	154.3
1039.0	6.767399999999999	24.380200000000002	15.4	127.7
1039.0	22.7565	22.9363	9.4	139.1
1042.0	2.7873	15.4833	9.8	115.9
1042.0	15.336200000000002	7.601	8.7	141.2
1043.0	18.2447	12.6428	20.7	97.7
1043.0	10.722100000000001	14.1637	15.8	123.3
1046.0	22.323400000000003	24.4035	13.7	123.4
1046.0	12.1302	14.9289	12.3	114.0
1046.0	5.5461	29.4271	12.6	112.8
1047.0	5.448300000000001	29.3774	11.3	122.0
1050.0	18.9086	21.4291	18.1	118.1
1050.0	9.617899999999999	30.1802	12.6	135.8
1052.0	18.9779	4.3635	16.8	85.8
1052.0	5.6894	20.8915	12.0	107.8
1053.0	10.9583	14.7594	14.0	167.5
1054.0	22.3094	24.3895	11.3	142.8
1058.0	23.2455	29.2186	10.5	108.6
1060.0	14.1476	12.1271	12.3	118.5
1062.0	2.5894	31.6873	12.5	126.3
1063.0	5.4398	14.0199	14.2	134.0
1064.0	7.812	28.5274	13.1	128.8
1064.0	22.79	22.610799999999998	16.3	182.9
1064.0	2.5896	31.4085	9.1	142.2
1065.0	26.973599999999998	12.8756	12.8	130.7
1066.0	30.4377	12.1909	14.4	123.7
1066.0	6.6475	12.992700000000001	10.9	126.7
1067.0	18.2513	12.344299999999999	19.3	112.3
1069.0	8.8013	18.592	16.9	126.0
1070.0	26.6869	11.2125	18.3	173.9
1070.0	8.7697	18.580299999999998	13.4	139.3
1071.0	22.752200000000002	22.9909	10.9	135.6
1072.0	15.2845	27.2757	11.2	126.5
1072.0	10.1474	17.115599999999997	8.9	127.4
1074.0	3.691	19.626	17.0	112.4
1074.0	22.7279	22.94	11.8	134.6
1074.0	15.516200000000001	27.253700000000002	8.5	130.9
1075.0	22.68	22.8603	9.6	131.6
1076.0	30.585900000000002	16.5641	10.6	126.2
1076.0	22.592	22.762700000000002	8.2	135.5
1077.0	1.7815999999999999	17.384900000000002	14.6	109.5
1077.0	22.6915	22.7432	13.0	147.1
1078.0	14.9147	24.9363	13.2	151.3
1079.0	11.446299999999999	16.2193	18.6	128.7
1079.0	20.3951	24.687099999999997	10.2	109.2
1079.0	22.6438	22.87	13.8	136.5
1080.0	13.4145	9.3765	16.7	140.3
1080.0	22.605700000000002	22.859599999999997	14.2	135.3
1081.0	2.5391999999999997	15.498	12.4	116.7
1083.0	30.4188	16.6827	10.4	105.8
1083.0	22.5751	22.720299999999998	9.2	112.9
1084.0	22.5882	22.4994	10.4	145.4
1084.0	20.9999	23.4584	16.6	128.5
1085.0	2.8872	20.687099999999997	14.3	113.3
1087.0	5.6342	17.305400000000002	13.2	146.8
1089.0	15.3826	7.3138000000000005	21.0	128.4
1090.0	0.4015	19.440900000000003	8.4	137.0
1091.0	29.0199	16.2878	16.6	133.1
1091.0	13.5475	9.2942	12.3	148.2
1092.0	10.159	25.537599999999998	7.5	126.9
1092.0	29.0796	16.1615	25.8	142.3
1094.0	6.8218000000000005	16.8347	8.6	144.7
1095.0	16.3265	12.6271	18.8	103.5
1095.0	21.828200000000002	21.3929	12.9	128.8
1096.0	12.5465	7.7802	17.9	117.5
1096.0	13.2041	13.0481	11.1	134.2
1096.0	21.8272	21.310200000000002	7.9	124.4
1097.0	11.551200000000001	10.429	20.9	152.2
1098.0	30.8027	16.3428	11.5	141.5
1099.0	22.771099999999997	23.4262	18.2	155.3
1099.0	23.2559	19.2348	26.2	128.3
1101.0	25.3042	16.6451	17.3	172.5
1101.0	8.112	18.5218	19.0	128.7
1102.0	20.5891	25.2396	24.3	99.2
1102.0	1.2734	21.917	8.7	116.8
1104.0	9.6176	6.5658	7.4	120.7
1104.0	18.3057	18.484099999999998	19.9	108.7
1104.0	21.9206	26.697599999999998	15.6	169.7
1104.0	12.0027	13.6868	9.5	120.7
1105.0	25.3187	16.4778	17.1	146.1
1106.0	26.3369	10.3106	14.0	131.3
1111.0	13.4849	9.2605	13.9	145.7
1114.0	13.57	9.2904	11.3	172.6
1117.0	11.7741	29.2432	12.7	146.7
1119.0	17.9161	6.2731	10.1	131.4
1121.0	23.679599999999997	24.415	18.1	102.5
1121.0	12.2842	13.758299999999998	13.3	106.1
1123.0	6.9601999999999995	31.7937	20.4	143.2
1124.0	6.052899999999999	30.7972	21.8	106.0
1125.0	22.4653	23.9315	8.3	124.2
1125.0	5.2427	20.6505	11.6	108.6
1126.0	9.8753	16.9874	12.5	144.7
1126.0	22.4757	23.8412	11.0	116.6
