Frame	pos_x/um	pos_y/um	precision/nm	PSF/nm
545.0	2.9756	25.5993	16.2	138.9
546.0	2.9529	25.480900000000002	19.6	152.2
547.0	14.8397	24.1324	16.1	141.6
552.0	11.7271	13.809899999999999	9.6	96.8
559.0	8.0458	10.599	13.0	114.4
559.0	23.1935	24.2438	10.2	105.2
560.0	8.0452	10.4568	11.5	123.5
562.0	27.8412	17.424599999999998	12.1	110.6
564.0	9.790899999999999	22.7295	9.3	100.6
565.0	14.7393	14.4982	9.0	141.9
567.0	18.6182	20.057599999999997	10.9	118.0
571.0	26.4161	16.384900000000002	11.9	133.9
579.0	19.6135	24.6251	21.5	184.9
579.0	3.9551	14.8847	11.0	152.6
579.0	1.7851	8.8526	7.8	104.4
581.0	2.583	17.8858	15.7	160.3
582.0	22.615299999999998	20.406	10.4	98.8
594.0	2.4541	14.1854	14.1	125.6
594.0	1.1262999999999999	7.3397	9.0	126.1
595.0	26.6922	23.4106	17.3	138.3
595.0	1.1354000000000002	7.2296000000000005	10.9	109.7
596.0	15.274899999999999	23.8157	10.9	107.6
600.0	1.9975	29.5422	8.5	129.1
600.0	10.059	20.662200000000002	15.9	159.2
601.0	10.9246	14.5015	11.1	122.4
601.0	10.0008	20.933	15.9	127.5
601.0	14.8128	11.8728	16.0	126.2
602.0	3.1299	21.8987	13.5	137.5
608.0	6.243600000000001	16.390099999999997	14.9	119.8
609.0	17.485400000000002	14.392299999999999	11.2	100.1
611.0	17.9024	12.603399999999999	8.8	118.6
612.0	13.1048	11.112200000000001	15.5	120.5
615.0	18.8912	6.253100000000001	17.2	153.7
616.0	12.2333	13.9088	8.9	98.9
617.0	23.2835	20.197599999999998	7.1	126.1
620.0	16.249299999999998	10.6684	22.2	128.7
626.0	20.3446	28.9652	7.6	119.0
627.0	25.306	23.494	10.1	110.4
630.0	23.242	10.6842	9.8	130.1
631.0	12.15	11.8825	16.6	170.4
636.0	12.2623	11.1155	15.9	130.6
640.0	13.377600000000001	13.7136	9.4	111.0
640.0	21.3765	20.7398	14.7	128.6
641.0	12.3049	12.947299999999998	20.0	173.9
644.0	28.1941	21.5377	14.5	111.1
651.0	25.4046	23.4399	11.2	130.7
660.0	14.906	26.77	16.2	128.3
662.0	22.604	22.9847	16.7	123.7
670.0	16.877200000000002	17.4946	7.6	94.0
672.0	5.2263	18.7607	8.4	123.5
673.0	19.593	6.3665	8.2	125.2
674.0	11.0717	25.0634	17.5	132.8
678.0	17.154	25.2177	9.0	149.7
679.0	12.1502	14.815299999999999	8.8	110.8
679.0	23.731900000000003	8.4731	15.4	123.2
680.0	16.859599999999997	2.6086	14.4	142.1
681.0	30.1908	15.2904	24.4	132.5
681.0	16.9852	2.9315	14.7	153.5
682.0	19.2385	7.0388	12.1	121.5
684.0	17.2863	29.1755	9.7	108.3
690.0	12.9905	23.4985	11.0	123.8
693.0	2.5735	17.8987	14.9	145.9
696.0	7.5236	17.956799999999998	9.6	126.4
700.0	12.5159	13.4062	25.8	168.3
700.0	28.8022	14.0602	15.6	109.6
700.0	18.6843	11.309700000000001	7.8	106.9
701.0	18.6985	11.9605	10.4	131.8
702.0	14.7745	11.7655	15.7	114.6
702.0	29.8259	10.556799999999999	11.9	164.0
703.0	10.734	13.1292	13.8	124.2
708.0	11.5206	12.8697	27.9	168.9
713.0	2.5095	26.618	9.3	101.1
717.0	18.2606	25.2515	14.4	111.1
718.0	22.796599999999998	10.382700000000002	9.4	97.6
722.0	0.9138	21.826900000000002	17.0	143.3
722.0	14.0921	6.7543999999999995	14.5	113.1
728.0	16.7112	12.587399999999999	22.3	150.8
729.0	15.3065	16.73	12.3	112.9
729.0	16.565099999999997	12.4719	17.4	187.6
730.0	25.5233	20.0809	25.6	161.0
736.0	8.8525	11.3158	11.7	116.5
737.0	11.930399999999999	13.5015	15.5	118.0
739.0	15.430200000000001	13.5509	18.3	136.3
741.0	30.860599999999998	10.6011	13.4	100.0
741.0	15.1709	14.812	9.1	112.4
752.0	16.2864	22.5155	10.4	131.8
757.0	23.1558	9.4459	9.7	94.4
760.0	13.288200000000002	7.8731	19.6	151.4
766.0	3.5869	20.501	21.4	142.9
767.0	11.1699	7.0143	9.7	116.2
768.0	15.7248	19.8	8.2	107.4
768.0	21.5103	27.596799999999998	16.9	149.1
770.0	14.7668	21.693099999999998	14.4	149.9
770.0	15.5373	13.7624	8.3	119.2
772.0	2.6372	17.996599999999997	12.5	118.9
773.0	3.6101	21.2671	7.6	117.4
773.0	11.755	21.719099999999997	12.1	130.5
773.0	17.4041	8.1945	9.6	109.5
781.0	10.0471	18.6801	9.0	116.0
781.0	18.5972	8.815700000000001	12.6	130.0
784.0	11.9133	8.9614	13.0	143.2
790.0	22.8427	4.9301	12.3	110.4
792.0	16.1076	22.4723	17.2	136.9
792.0	28.3964	29.7626	11.2	123.3
798.0	27.285	17.244	11.9	142.6
809.0	22.704900000000002	1.6379000000000001	8.0	103.2
815.0	23.3948	23.966900000000003	7.1	103.6
816.0	26.5182	8.7006	12.5	123.7
817.0	5.5086	24.6797	15.8	123.8
821.0	18.7067	7.5368	11.3	126.2
821.0	6.0537	22.226	10.3	100.7
826.0	27.051099999999998	17.1065	14.7	132.1
829.0	3.0126999999999997	18.916	14.4	178.4
830.0	16.655900000000003	29.804599999999997	8.7	103.7
832.0	30.9864	9.5269	11.2	119.7
838.0	13.3437	13.293899999999999	26.6	167.8
839.0	11.697899999999999	14.379700000000001	17.0	123.4
841.0	1.7325	16.9357	7.3	109.3
847.0	18.254900000000003	7.2535	8.6	99.8
848.0	15.739	6.8405	12.3	115.2
850.0	14.954799999999999	27.677	11.6	101.8
859.0	2.9596	18.9528	16.3	160.0
870.0	14.9862	13.4205	9.1	139.7
871.0	4.7495	28.8718	10.2	103.3
882.0	4.1801	9.636299999999999	13.7	122.0
885.0	16.631700000000002	12.006200000000002	8.1	106.2
890.0	11.405299999999999	14.1993	13.5	100.9
894.0	11.9888	14.7399	11.0	136.4
894.0	22.3763	19.0317	9.7	92.7
897.0	2.9498	0.4031	8.6	105.5
899.0	23.6552	17.443	11.8	100.1
902.0	8.3418	24.7378	24.2	160.4
903.0	7.831899999999999	25.042099999999998	18.5	173.6
911.0	23.6602	26.1741	7.3	134.8
916.0	1.4022999999999999	6.9002	7.8	131.1
917.0	1.3019	6.777399999999999	14.9	165.3
917.0	27.8349	8.142	10.2	107.3
917.0	10.8239	19.1271	16.6	121.1
921.0	2.5784000000000002	17.8661	25.9	172.5
923.0	21.1206	3.4753000000000003	11.1	120.3
924.0	9.9004	7.2184	14.0	117.6
924.0	2.0435	29.639200000000002	8.1	127.5
928.0	20.5809	10.459299999999999	10.5	119.9
929.0	20.637700000000002	10.6926	8.4	125.4
930.0	19.6584	9.975100000000001	16.8	125.6
930.0	11.6227	25.1338	14.3	137.7
932.0	11.4199	8.8883	11.9	107.5
932.0	18.6895	17.295099999999998	11.7	114.5
936.0	6.7842	16.3856	13.2	110.6
938.0	9.6996	29.0697	16.2	148.2
939.0	20.045900000000003	27.3038	8.7	134.9
940.0	31.5574	8.8602	9.6	110.0
941.0	25.8586	16.7613	11.5	154.7
949.0	20.369400000000002	21.2562	13.2	127.1
952.0	16.761	6.5522	13.0	111.3
953.0	2.5719000000000003	17.8967	27.5	152.9
958.0	22.936	10.8279	7.8	92.3
969.0	21.8315	24.201900000000002	8.5	112.4
972.0	28.602	13.9018	12.1	110.3
973.0	23.2295	9.0049	9.3	109.1
974.0	10.0341	18.923	14.2	106.5
981.0	12.300600000000001	8.712299999999999	15.8	110.3
994.0	25.8096	14.2273	9.4	105.2
995.0	4.2695	23.4391	9.5	117.4
1001.0	16.6779	8.744299999999999	11.5	101.2
1003.0	29.7222	14.1164	8.7	115.4
1008.0	10.14	23.1023	14.6	119.7
1010.0	13.6491	21.4192	13.3	113.4
1012.0	19.1032	28.5453	16.6	135.8
1012.0	29.0351	15.8226	9.9	99.1
1016.0	2.6101	17.986099999999997	19.8	150.3
1016.0	18.679	8.5172	11.2	139.2
1016.0	1.1156	14.3355	9.3	129.9
1017.0	24.0439	28.5843	9.2	99.8
1018.0	2.7491	31.4485	7.9	94.5
1024.0	20.261400000000002	7.153	7.1	120.3
1030.0	11.9342	16.6162	7.9	111.7
1032.0	25.2413	12.339799999999999	23.9	159.4
1033.0	23.3755	15.9556	12.2	111.6
1035.0	17.4872	31.322400000000002	14.6	143.8
1040.0	5.6734	26.621599999999997	14.7	116.0
1040.0	11.137799999999999	10.3571	8.9	144.5
1045.0	6.7683	13.1166	13.3	126.5
1046.0	3.9556999999999998	29.928	14.3	160.8
1053.0	19.325599999999998	22.0461	19.3	132.4
1059.0	6.6925	10.7988	11.0	142.6
1060.0	12.668299999999999	13.3453	10.9	120.3
1070.0	9.9915	15.4771	7.7	147.8
1072.0	17.4477	22.823400000000003	15.1	116.3
1074.0	16.1406	12.1428	19.7	124.4
1074.0	19.9343	28.661	16.1	121.2
1074.0	24.5006	5.595	7.7	101.1
1075.0	16.907	13.7689	7.3	115.9
1078.0	2.6079	17.9007	14.7	134.8
1080.0	8.0084	13.825	8.1	104.3
1080.0	1.5579	7.2556	9.9	127.5
1087.0	6.1603	16.927	14.8	109.6
1089.0	21.6036	15.6633	10.0	132.7
1090.0	13.679799999999998	12.6145	14.1	111.3
1093.0	16.911900000000003	18.3687	20.4	138.1
1093.0	6.7783	11.339799999999999	13.8	102.9
1095.0	18.511200000000002	13.0014	10.9	100.5
1101.0	17.3047	20.1571	11.6	107.2
1102.0	1.7052	17.0587	10.2	129.8
1102.0	19.5962	24.194	12.7	141.9
1102.0	11.239	7.7817	8.5	137.7
1106.0	10.9335	18.2267	17.9	120.3
1106.0	8.0742	11.6541	7.5	113.2
1110.0	10.8002	17.906200000000002	11.4	146.2
1111.0	31.110400000000002	25.618599999999997	16.2	186.4
1111.0	10.6211	17.957	8.9	126.4
1118.0	6.4453000000000005	17.4316	12.0	133.7
1120.0	7.4349	17.1066	9.1	107.8
1126.0	3.1846	18.0869	12.5	115.0
1136.0	2.8494	2.3651999999999997	7.8	128.5
1137.0	2.7499000000000002	2.3085	13.3	157.9
1139.0	16.4998	12.261	15.6	119.3
1144.0	10.1389	11.0299	10.2	106.3
1148.0	11.306299999999998	14.3261	21.1	144.4
1151.0	11.9026	16.214299999999998	14.9	157.6
1152.0	2.0433	18.201	25.8	172.3
1152.0	9.9526	26.5425	13.1	140.0
1158.0	10.3576	22.8459	19.4	139.5
1160.0	12.1954	20.7685	14.1	113.7
1168.0	25.2885	9.7341	17.7	149.2
1176.0	12.614600000000001	13.6505	7.6	122.4
1180.0	13.2232	12.7433	18.8	115.2
1180.0	30.906299999999998	15.0027	9.0	113.1
1184.0	10.017	10.555299999999999	8.9	94.9
1187.0	2.7704	8.3876	8.8	109.7
1192.0	20.5515	20.0506	7.3	113.6
1197.0	17.3193	20.840799999999998	14.0	113.5
1198.0	7.6869	27.1654	11.7	131.0
1201.0	20.8309	8.193299999999999	11.9	109.9
1201.0	5.2783	8.1675	8.1	128.6
1201.0	26.3794	7.3493	13.4	129.3
1206.0	11.424	6.5019	7.4	116.1
1208.0	28.4359	20.7748	8.0	104.1
1216.0	16.449	11.1198	10.6	126.3
1217.0	22.357599999999998	6.0128	13.7	133.0
1221.0	11.7544	13.3716	17.6	131.7
1222.0	24.7732	28.4641	10.3	127.9
1224.0	12.5585	13.5328	16.3	133.5
1229.0	8.1004	8.372200000000001	9.7	110.0
1234.0	29.465799999999998	14.8007	9.4	110.7
1235.0	16.8138	19.2867	7.4	119.0
1236.0	8.4543	15.9231	13.5	113.3
1237.0	3.907	29.372400000000003	7.9	126.4
1238.0	12.8915	13.567	10.6	138.1
1244.0	13.9966	25.6964	8.2	90.1
1244.0	2.7533000000000003	2.286	13.7	135.6
1247.0	8.0983	16.0834	13.7	125.8
1249.0	15.621799999999999	25.575	15.6	142.5
1250.0	19.4086	12.5801	13.6	126.4
1251.0	21.721400000000003	26.1732	9.2	100.7
1254.0	11.8156	26.3764	13.5	133.9
1256.0	20.431900000000002	14.4835	10.4	110.0
1256.0	11.6839	26.2283	10.2	116.7
1257.0	16.802	28.157700000000002	10.5	116.7
1257.0	16.3837	28.7834	19.1	178.6
1262.0	12.4164	9.7836	10.1	126.2
1265.0	12.6373	13.3295	19.0	171.9
1266.0	5.472600000000001	21.206599999999998	7.5	119.0
1269.0	10.019	27.285400000000003	7.5	115.8
1280.0	3.1281999999999996	15.899799999999999	9.0	112.9
1280.0	10.437100000000001	22.5033	16.8	146.6
1283.0	3.5258000000000003	2.8486	10.9	122.9
1290.0	22.2953	9.6823	8.0	97.3
1293.0	20.196099999999998	7.4635	18.1	142.5
1301.0	8.2931	5.6982	8.1	93.6
1306.0	30.8183	13.8825	7.9	109.5
1308.0	17.362599999999997	15.1281	10.1	97.5
1320.0	2.5388	17.865099999999998	20.8	147.5
1328.0	2.6014	17.9763	15.3	139.7
1331.0	2.473	17.949	14.7	116.2
1333.0	10.7313	16.5597	24.9	162.8
1348.0	0.4505	10.728399999999999	14.2	131.4
1350.0	0.335	10.5124	11.6	119.1
1350.0	22.3092	9.6452	12.9	116.3
1351.0	24.631400000000003	30.399900000000002	12.3	103.4
1355.0	27.4664	9.4289	8.1	122.8
1356.0	6.3099	24.3753	11.0	133.5
1356.0	0.4656	9.471200000000001	18.0	144.8
1357.0	2.6035	27.3319	10.2	144.5
1357.0	5.5043	18.8457	8.6	117.4
1358.0	0.5502	9.8224	14.1	112.9
1359.0	0.4505	9.6409	10.3	112.6
1361.0	12.806299999999998	13.2871	13.7	115.2
1361.0	7.2791999999999994	27.8412	9.9	151.1
1366.0	6.3354	22.415	18.3	132.8
1371.0	25.6707	11.4323	18.8	128.1
1377.0	3.9655	16.418400000000002	14.7	137.2
1378.0	21.5609	16.6122	10.1	103.6
1381.0	13.513200000000001	6.4626	8.0	142.8
1392.0	5.33	13.972100000000001	9.3	98.2
1408.0	30.5694	26.664	34.1	188.3
1408.0	12.1793	13.808399999999999	17.6	129.8
1410.0	16.803	7.4413	10.5	104.2
1414.0	0.7221000000000001	17.8914	10.3	99.0
1415.0	30.2837	15.0711	10.7	119.9
1415.0	24.805799999999998	7.0415	13.2	165.2
1415.0	2.6016999999999997	17.8925	16.6	145.3
1419.0	24.7219	24.4004	10.2	103.8
1423.0	9.247399999999999	16.2765	14.8	130.7
1431.0	6.6751000000000005	30.1176	18.2	150.9
1433.0	31.2503	9.2986	10.2	106.2
1443.0	13.1902	3.2149	17.6	177.0
1447.0	21.3506	17.297400000000003	12.5	104.2
1448.0	31.5186	13.8479	9.7	108.6
1456.0	19.7329	21.8047	9.0	118.5
1461.0	28.7122	15.1516	10.0	112.8
1479.0	16.952099999999998	12.3991	13.6	101.3
1483.0	1.3985999999999998	21.7877	7.5	101.3
1489.0	16.3583	22.412200000000002	16.4	122.6
1491.0	9.739799999999999	20.5958	11.6	105.1
1512.0	7.844600000000001	17.9748	11.7	107.8
1512.0	20.162	24.3507	7.9	115.3
1513.0	26.493	8.5709	14.3	122.7
1530.0	2.6369000000000002	17.895	16.5	139.6
1532.0	0.6091	18.4605	10.8	117.0
1532.0	22.3917	23.154400000000003	12.2	113.1
1533.0	17.0716	6.3843000000000005	10.1	104.7
1534.0	0.9379	21.6837	17.4	128.2
1537.0	28.3476	11.0229	16.0	162.9
1546.0	5.5901000000000005	0.7464	10.4	99.9
1549.0	13.0443	27.542099999999998	8.9	102.0
1550.0	12.943	27.4705	10.3	108.0
1551.0	5.33	21.6891	12.3	123.4
1551.0	11.2254	13.8597	7.0	93.9
1551.0	13.0509	27.0797	13.4	112.3
1552.0	14.6334	28.8578	9.1	116.1
1553.0	2.4846999999999997	19.8487	19.7	157.4
1554.0	0.222	18.3953	12.2	134.9
1554.0	11.116100000000001	21.1357	14.0	118.4
1556.0	4.2478	8.4777	8.8	103.8
1556.0	4.5611999999999995	30.611900000000002	25.0	147.6
1565.0	11.165299999999998	12.5596	10.1	134.3
1566.0	11.8237	12.2955	13.5	125.7
1566.0	31.839	8.644	18.6	145.5
1570.0	20.3251	26.6092	8.7	99.0
1571.0	2.9209	28.784299999999998	7.4	126.4
1572.0	11.5758	9.235100000000001	10.5	121.5
1573.0	16.8052	19.1616	14.6	126.5
1577.0	14.9858	14.434299999999999	12.7	123.8
1590.0	15.603	8.649700000000001	13.0	130.0
1598.0	19.2423	8.5975	7.8	94.2
1604.0	16.468700000000002	26.853099999999998	17.8	117.8
1611.0	2.6136	17.8863	14.0	114.1
1615.0	15.3472	9.1425	18.2	134.4
1618.0	6.3703	23.2409	11.7	108.0
1620.0	20.3837	15.051200000000001	17.1	116.2
1626.0	1.08	12.269	9.5	107.5
1637.0	24.234599999999997	20.8929	10.9	103.9
1641.0	18.921400000000002	20.3873	8.5	99.1
1648.0	11.5097	12.4223	17.8	123.1
1649.0	11.5706	12.2265	25.0	175.3
1651.0	25.470299999999998	9.042200000000001	14.4	119.8
1651.0	2.539	17.8654	20.9	147.3
1656.0	28.3124	19.2475	10.6	138.1
1657.0	22.8277	11.3396	8.8	108.1
1662.0	30.1318	17.9785	10.9	113.2
1664.0	13.7768	24.6846	7.4	125.8
1668.0	14.853	12.724200000000002	20.7	128.7
1671.0	20.990599999999997	27.477700000000002	10.7	116.0
1673.0	10.6995	14.2539	14.1	111.0
1675.0	20.4544	26.849700000000002	8.7	123.2
1676.0	19.2267	18.137	12.6	108.1
1684.0	13.338799999999999	13.296700000000001	17.7	134.8
1689.0	10.4414	21.529700000000002	21.2	145.5
1690.0	10.255	5.765	13.8	135.2
1691.0	9.8159	28.004	9.3	148.0
1691.0	10.3977	5.7826	14.1	124.9
1695.0	13.200299999999999	12.880700000000001	16.7	174.8
1702.0	25.3281	20.144099999999998	8.7	130.7
1703.0	9.9255	21.5214	8.7	126.4
1713.0	23.3067	10.7439	16.9	171.0
1717.0	18.0616	19.9411	10.4	99.7
1724.0	9.6793	22.5499	20.0	136.9
1725.0	19.8722	29.3307	11.7	106.7
1727.0	21.625400000000003	7.3518	10.3	105.9
1727.0	14.916799999999999	11.7012	13.1	112.5
1731.0	24.7494	23.4262	20.3	174.4
1740.0	22.3294	13.5304	17.9	147.1
1744.0	18.7162	6.0613	11.8	110.4
1745.0	2.5853	17.8812	24.1	158.2
1747.0	24.3313	10.212200000000001	12.4	111.0
1749.0	7.1814	31.2685	12.5	107.5
1762.0	12.5867	28.8955	11.8	125.1
1763.0	31.3537	15.9181	7.4	107.1
1770.0	22.177599999999998	20.3431	12.4	102.4
1774.0	2.6165	17.909	25.2	137.6
